sample,mode,modalht,control,mancontrol,iithreshold,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,ctrlmode,ctrlmedian,skewmode,skewctrlmode,skewmedian,skewctrlmedian,sampleA,sampleB,propmode,ctrlA,ctrlB,propctrlmode,ii,iictrl
A01_2022-12-16_JO_Exp15A-C_FA2_A01_2022-12-16_1.fsa,159.3574503,299,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,7649,150.9604111,15.02225907,154.5074503,151.9704972,14.23296,111.9974503,179.004117,67.00666667,-0.570054637,-0.386735463,0.171764305,157.5974503,155.6607837,-0.558973136,-0.44181366,-0.708356696,-0.938681574,5089,2859,0.359713135,4537,3112,0.406850569,-5.972506965,-4.212506965
A01_2022-12-16_JO_Exp15A-C_FA1_A01_2022-12-16_1.fsa,156.4707837,194,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4048,150.2213535,15.36095119,155.5307837,152.0648958,9.93342,112.6674503,173.894117,61.22666667,-0.9675096,0.176217958,0.241433682,157.5974503,155.6607837,-0.406838749,-0.480184902,-1.036933867,-1.06232292,2323,1919,0.452380952,2495,1553,0.383646245,-4.533633931,-5.660300598
A01_2022-12-16_JO_Exp15A-C_FA3_A01_2022-12-16_1.fsa,160.334117,321,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,7084,150.5296986,14.05501778,155.5407837,151.9793287,11.41602,113.574117,170.714117,57.14,-0.804429123,-0.421903371,0.166990638,157.5974503,155.6607837,-0.697574244,-0.502863237,-1.069600584,-1.095214212,5127,2278,0.30762998,4194,2890,0.407961604,-5.652100235,-2.915433568
A02_2022-12-16_JO_Exp15A-C_FA1_A02_2022-12-16_1.fsa,173.894117,237,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3063,153.2260127,14.81325112,156.704117,155.0605851,10.00755,110.8274503,173.894117,63.06666667,-1.134313698,0.977600039,0.267655941,157.5974503,155.6607837,-1.395244304,-0.295103185,-0.70439046,-0.493093157,3063,237,0.071818182,1574,1489,0.486124714,-15.39928131,0.897385362
A02_2022-12-16_JO_Exp15A-C_FA4_A02_2022-12-16_1.fsa,163.284117,298,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,6504,155.7209446,13.10871711,159.4374503,156.8657882,10.022376,113.9307837,179.3574503,65.42666667,-0.837374507,0.298515212,0.162543619,157.5974503,155.6607837,-0.576957481,-0.143149457,-0.85054221,0.01376815,4541,2261,0.332402235,2996,3508,0.539360394,-6.339473684,-0.652807018
A02_2022-12-16_JO_Exp15A-C_FA2_A02_2022-12-16_1.fsa,173.804117,433,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,9883,150.3009452,16.75358402,155.614117,151.7718237,14.20825,110.1574503,179.394117,69.23666667,-0.703259015,-0.441169384,0.16852461,157.5974503,155.6607837,-1.402874259,-0.435519057,-0.951409281,-0.959765702,9771,545,0.052830554,5641,4242,0.429221896,-19.60319894,-3.396532274
A02_2022-12-16_JO_Exp15A-C_FA3_A02_2022-12-16_1.fsa,166.1607837,311,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,7120,153.9543839,16.37343661,159.5207837,155.6456842,12.94804,114.6507837,179.4074503,64.75666667,-0.802045163,-0.499737384,0.194043834,157.5974503,155.6607837,-0.745500172,-0.222498585,-1.019895813,-0.312652717,5381,2050,0.27587135,3266,3854,0.541292135,-6.865363275,1.697970059
A03_2022-12-16_JO_Exp15A-C_FA1_A03_2022-12-16_1.fsa,158.674117,78,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1253,156.8830476,9.478384852,158.674117,157.7265929,6.983046,117.0307837,173.834117,56.80333333,-1.737449192,5.986281007,0.267768079,157.5974503,155.6607837,-0.188963569,-0.075371783,-0.566890708,0.386858284,704,627,0.47107438,557,696,0.555466879,-1.791069433,-0.714402767
A03_2022-12-16_JO_Exp15A-C_FA4_A03_2022-12-16_1.fsa,161.4807837,194,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3629,154.2303593,10.35540825,157.6474503,154.9877188,9.869174,130.714117,170.874117,40.16,-0.598431998,-0.741217807,0.171899155,157.5974503,155.6607837,-0.700158235,-0.3251529,-0.989943885,-0.414399218,2665,1158,0.302903479,1797,1832,0.504822265,-6.956620424,-3.073287091
A03_2022-12-16_JO_Exp15A-C_FA3_A03_2022-12-16_1.fsa,161.4407837,268,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,6583,150.1383496,13.72769902,153.8574503,151.1850549,14.114352,117.064117,172.864117,55.8,-0.572959345,-0.6882472,0.169194336,157.5974503,155.6607837,-0.823330555,-0.543361324,-0.81275836,-1.206852082,5159,1692,0.246971245,3931,2652,0.402855841,-8.367232044,-4.523898711
A03_2022-12-16_JO_Exp15A-C_FA2_A03_2022-12-16_1.fsa,160.444117,128,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1846,157.0362857,6.158370729,157.5974503,157.5326511,5.638822,137.3907837,167.2007837,29.81,-0.773998821,0.40392155,0.143334251,157.5974503,155.6607837,-0.553365735,-0.091122264,-0.273366791,0.670064558,1301,673,0.340932118,924,1034,0.528089888,-3.407831347,-0.56116468
A04_2022-12-16_JO_Exp15A-C_FA4_A04_2022-12-16_1.fsa,167.1074503,146,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2695,160.4133996,9.582794451,162.3874503,161.5551369,8.505182,134.4374503,174.7474503,40.31,-0.991072897,0.450550508,0.184591963,157.5974503,155.6607837,-0.69854892,0.29385471,-0.617998452,1.487859094,2045,796,0.280183034,813,1882,0.698330241,-6.694050711,2.815949289
A04_2022-12-16_JO_Exp15A-C_FA2_A04_2022-12-16_1.fsa,160.4174503,40,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,358,160.9032231,2.637587023,161.2774503,160.9197999,3.019562,156.6274503,165.0474503,8.42,-0.01962004,-1.189676683,0.139400806,157.5974503,155.6607837,0.184173188,1.253332225,-0.425647213,5.962767597,178,220,0.552763819,64,294,0.82122905,0.485772812,3.305772812
A04_2022-12-16_JO_Exp15A-C_FA1_A04_2022-12-16_1.fsa,173.8874503,110,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,790,158.9472351,8.195754995,157.7007837,158.9289799,5.801908,139.5274503,173.8874503,34.36,0.030931299,0.389327554,0.291591877,157.5974503,155.6607837,-1.822921158,0.164693163,0.456255029,1.202983061,790,110,0.122222222,349,441,0.558227848,-14.94021519,1.34978481
A04_2022-12-16_JO_Exp15A-C_FA3_A04_2022-12-16_1.fsa,159.554117,170,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3342,153.991409,10.24465545,156.6374503,154.7760043,9.977898,131.4207837,169.9874503,38.56666667,-0.608915147,-0.716626152,0.177212411,157.5974503,155.6607837,-0.542986339,-0.351992442,-0.774855134,-0.488852349,2164,1348,0.383826879,1850,1492,0.446439258,-5.351385281,-3.394718615
A05_2022-12-16_JO_Exp15A-C_FA2_A05_2022-12-16_1.fsa,161.3874503,121,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2273,155.4205241,8.885595512,157.4807837,156.0411795,8.732514,135.4874503,170.024117,34.53666667,-0.579104815,-0.621475797,0.186374642,157.5974503,155.6607837,-0.671528006,-0.244994973,-0.695595326,-0.081117659,1668,726,0.303258145,1198,1075,0.472943247,-5.966926236,-2.176926236
A05_2022-12-16_JO_Exp15A-C_FA3_A05_2022-12-16_1.fsa,160.4307837,67,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,668,159.2943366,3.404265879,159.5074503,159.2893782,4.141396,153.6407837,165.294117,11.65333333,-0.026234747,-1.03586561,0.131715001,157.5974503,155.6607837,-0.333830302,0.498458783,-0.187805929,3.202058556,435,300,0.408163265,198,470,0.703592814,-1.136447106,1.696886228
A05_2022-12-16_JO_Exp15A-C_FA4_A05_2022-12-16_1.fsa,160.5107837,163,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3265,153.4469582,10.3572941,155.794117,154.023395,11.297412,130.784117,169.9007837,39.11666667,-0.460339683,-0.943137423,0.181261144,157.5974503,155.6607837,-0.682014564,-0.400731315,-0.679856746,-0.64123662,2331,1097,0.320011669,1759,1506,0.461255743,-6.853659969,-3.940326636
A05_2022-12-16_JO_Exp15A-C_FA1_A05_2022-12-16_1.fsa,159.6474503,31,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,93,165.0230059,6.35166923,161.5307837,164.6039392,2.79223,159.6474503,173.8907837,14.24333333,0.649645458,-1.532084634,0.658637417,157.5974503,155.6607837,0.846321709,1.169071513,1.649435178,4.421934715,31,93,0.75,0,93,1,5.375555556,7.425555556
A06_2022-12-16_JO_Exp15A-C_FA4_A06_2022-12-16_1.fsa,161.4507837,202,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4179,154.2573578,10.77320697,156.6974503,155.0506202,10.042144,129.7507837,171.8774503,42.12666667,-0.603414233,-0.709770985,0.166651343,157.5974503,155.6607837,-0.66771444,-0.310036978,-0.679489181,-0.390810052,3000,1381,0.315224835,2096,2083,0.498444604,-7.262416124,-3.409082791
A06_2022-12-16_JO_Exp15A-C_FA3_A06_2022-12-16_1.fsa,160.5574503,95,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1225,159.1735292,6.119443965,159.5274503,159.6310453,5.60917,135.514117,169.084117,33.57,-1.370727162,3.739721635,0.174841256,157.5974503,155.6607837,-0.226151444,0.257552634,-0.173506494,1.722090568,734,586,0.443939394,468,757,0.617959184,-1.383921088,1.576078912
A06_2022-12-16_JO_Exp15A-C_FA2_A06_2022-12-16_1.fsa,161.3974503,40,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,214,161.0691326,1.886336361,161.3974503,160.9865201,1.265152,158.444117,164.3707837,5.926666667,0.354436527,-0.789800256,0.128947299,157.5974503,155.6607837,-0.174050484,1.840436475,-0.522151453,8.60135396,146,108,0.42519685,0,214,1,-0.328317757,3.471682243
A06_2022-12-16_JO_Exp15A-C_FA1_A06_2022-12-16_1.fsa,157.6774503,30,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,120,159.331617,1.418114847,159.0824503,159.2693253,1.405999,157.6774503,161.484117,3.806666667,0.443082571,-1.191358964,0.129455582,157.5974503,155.6607837,1.166454656,1.222867577,0.527108225,7.765591074,30,120,0.8,0,120,1,1.654166667,1.734166667
A07_2022-12-16_JO_Exp15A-C_FA2_A07_2022-12-16_1.fsa,159.514117,50,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,603,159.861552,4.233568394,160.4207837,160.167264,4.413206,148.704117,166.294117,17.59,-0.70672451,0.392792005,0.172404233,157.5974503,155.6607837,0.082066714,0.534797481,-0.396283868,2.976757186,290,363,0.555895865,148,455,0.754560531,0.347435047,2.264101714
A07_2022-12-16_JO_Exp15A-C_FA3_A07_2022-12-16_1.fsa,161.4807837,78,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1026,158.4287044,5.026136015,158.5507837,158.7361932,5.55975,144.3407837,166.3674503,22.02666667,-0.601771278,0.026811716,0.156913589,157.5974503,155.6607837,-0.607241679,0.165386304,-0.072866674,1.652116488,742,362,0.327898551,385,641,0.624756335,-3.052079272,0.831254061
A07_2022-12-16_JO_Exp15A-C_FA1_A07_2022-12-16_1.fsa,173.8807837,93,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,778,159.9717948,6.930095712,159.634117,159.5938232,5.826618,147.0874503,173.8807837,26.79333333,0.462502224,-0.170698116,0.248455969,157.5974503,155.6607837,-2.00704138,0.342613518,0.14617885,1.866212814,778,93,0.106773823,323,503,0.608958838,-13.90898886,2.374344473
A08_2022-12-16_JO_Exp15A-C_FA3_A08_2022-12-16_1.fsa,162.404117,42,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,234,161.5271369,2.313495024,161.5474503,161.5629468,2.64397,157.4307837,165.3307837,7.9,-0.136312345,-0.641289436,0.151237901,157.5974503,155.6607837,-0.379071512,1.698593068,-0.026341172,7.60713105,169,107,0.387681159,30,204,0.871794872,-0.876980057,3.92968661
A08_2022-12-16_JO_Exp15A-C_FA1_A08_2022-12-16_1.fsa,173.904117,358,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2042,152.997532,18.16765262,156.604117,154.9002268,12.6021,110.1207837,178.3507837,68.23,-0.812416786,-0.182098353,0.402041559,157.5974503,155.6607837,-1.150758741,-0.253192775,-0.59555053,-0.439779167,1982,418,0.174166667,1040,1002,0.490695397,-17.65194286,-1.34527619
A08_2022-12-16_JO_Exp15A-C_FA2_A08_2022-12-16_1.fsa,160.534117,72,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,867,159.3921908,4.008981595,159.6274503,159.4700115,4.363786,151.9474503,166.364117,14.41666667,-0.142886409,-1.016519992,0.136152153,157.5974503,155.6607837,-0.284841962,0.447679901,-0.176049336,2.792285569,533,406,0.432374867,333,534,0.615916955,-1.141926182,1.794740484
A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,157.5974503,238,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4719,153.0617825,10.83289095,155.6607837,153.8426988,9.879058,123.074117,173.914117,50.84,-0.643068752,-0.282880502,0.15769553,157.5974503,155.6607837,-0.418694132,-0.418694132,-0.719752801,-0.719752801,2867,2090,0.421625983,2867,2090,0.421625983,-3.875133197,-3.875133197
A09_2022-12-16_JO_Exp15A-C_FA3_A09_2022-12-16_1.fsa,161.474117,39,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,279,161.0790035,2.362875822,160.5907837,160.9797763,2.61926,157.684117,165.3007837,7.616666667,0.287707714,-0.900460672,0.141461675,157.5974503,155.6607837,-0.167217209,1.473438906,0.619863086,6.879184824,179,139,0.437106918,0,279,1,-0.395113501,3.481553166
A09_2022-12-16_JO_Exp15A-C_FA2_A09_2022-12-16_1.fsa,158.4607837,36,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,268,160.5124752,2.991472017,161.4107837,160.5489935,2.91578,155.504117,165.2174503,9.713333333,-0.060364886,-1.086801464,0.182733237,157.5974503,155.6607837,0.685846811,0.974444975,-0.900869324,4.865522574,98,206,0.677631579,62,206,0.768656716,2.051691542,2.915024876
A10_2022-12-16_JO_Exp15A-C_FA1_A10_2022-12-16_1.fsa,173.8174503,577,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,10798,152.5523818,16.51254532,157.5974503,153.9998921,14.124236,110.1907837,179.4207837,69.23,-0.740899894,-0.235644162,0.158906756,157.5974503,155.6607837,-1.287812879,-0.305529428,-0.916588285,-0.564734595,10399,976,0.085802198,5698,5417,0.487359424,-17.51326977,-1.293269767
